"Country or Area","Year","Value"
"Cyprus","1998","6621.49545013481"
"Cyprus","1997","6328.00171891839"
"Cyprus","1996","6240.31587311403"
"Cyprus","1995","5889.45127614607"
"Cyprus","1994","6018.45529314729"
"Cyprus","1993","5774.41450668019"
"Cyprus","1992","5530.39297626362"
"Cyprus","1991","5154.316432868"
"Cyprus","1990","4664.61268911851"
"Czechia","2017","105607.268219928"
"Czechia","2016","106599.138440798"
"Czechia","2015","104786.436248248"
"Czechia","2014","104014.521938685"
"Czechia","2013","106376.576501026"
"Czechia","2012","110904.82376576"
"Czechia","2011","115005.466488139"
"Czechia","2010","117459.824576117"
"Czechia","2009","115223.652552503"
"Czechia","2008","122973.819236289"
"Czechia","2007","128260.880391617"
"Czechia","2006","126447.335771373"
"Czechia","2005","125671.317452368"
"Czechia","2004","128110.184964602"
"Czechia","2003","127376.019609842"
"Czechia","2002","123888.604427652"
"Czechia","2001","126952.455585056"
"Czechia","2000","127059.682429964"
"Czechia","1999","116618.384597743"
"Czechia","1998","125313.441594025"
"Czechia","1997","130729.083095017"
"Czechia","1996","134959.565332688"
"Czechia","1995","131605.982251866"
"Czechia","1994","132374.360354175"
"Czechia","1993","138636.10154368"
"Czechia","1992","144618.054781753"
"Czechia","1991","148893.578726174"
"Czechia","1990","164203.58212148"
"Denmark","2017","36283.3176480972"
"Denmark","2016","38329.4299983748"
"Denmark","2015","36514.4500235298"
"Denmark","2014","38872.1303756274"
"Denmark","2013","43082.2002238905"
"Denmark","2012","41229.3884968992"
"Denmark","2011","45666.1002644649"
"Denmark","2010","50694.6090893706"
"Denmark","2009","50201.0967169903"
"Denmark","2008","52648.4064420454"
"Denmark","2007","56103.3872473517"
"Denmark","2006","60859.3520769316"
"Denmark","2005","52934.0464145944"
"Denmark","2004","56503.0486720121"
"Denmark","2003","62057.4154212997"
"Denmark","2002","56897.7115739609"
"Denmark","2001","57324.6791560521"
"Denmark","2000","55611.3198264054"
"Denmark","1999","59844.1791638204"
"Denmark","1998","62398.176853185"
"Denmark","1997","66605.2006080179"
"Denmark","1996","75988.9997687675"
"Denmark","1995","62658.4499443607"
"Denmark","1994","65703.5793038029"
"Denmark","1993","61686.8011887988"
"Denmark","1992","59598.9013732568"
"Denmark","1991","65433.6322703713"
"Denmark","1990","54850.4048213548"
"Estonia","2017","18654.4686690545"
"Estonia","2016","17477.4853057517"
"Estonia","2015","15891.0080832237"
"Estonia","2014","18903.7597941335"
"Estonia","2013","19698.1074227227"
"Estonia","2012","17935.8853160606"
"Estonia","2011","19097.8493416528"
"Estonia","2010","19015.593532533"
"Estonia","2009","14609.8927750944"
"Estonia","2008","17870.8452062206"
"Estonia","2007","20066.8407388601"
"Estonia","2006","16434.8357509931"
"Estonia","2005","17131.6738434387"
"Estonia","2004","17283.7795707798"
"Estonia","2003","17085.3474563443"
"Estonia","2002","15230.9234628408"
"Estonia","2001","15705.74020501"
"Estonia","2000","15359.84053116"
"Estonia","1999","15724.7084934303"
"Estonia","1998","16907.2183834841"
"Estonia","1997","18479.8966716333"
"Estonia","1996","18922.9610404636"
"Estonia","1995","18201.6161942851"
"Estonia","1994","19898.6313141554"
"Estonia","1993","19063.6927471055"
"Estonia","1992","24512.2763767495"
"Estonia","1991","34035.5257117184"
"Estonia","1990","37066.7689559456"
"European Union","2017","3515490.06658933"
"European Union","2016","3497545.53972596"
"European Union","2015","3514526.95071663"
"European Union","2014","3480708.44979432"
"European Union","2013","3650090.75554688"
"European Union","2012","3737539.8015858"
"European Union","2011","3796390.61222739"
"European Union","2010","3941224.85933685"
"European Union","2009","3825045.49407648"
"European Union","2008","4162049.94588198"
"European Union","2007","4260780.4262724"
"European Union","2006","4310987.15080012"
"European Union","2005","4306543.90963386"
"European Union","2004","4330022.07747063"
"European Union","2003","4320360.43609469"
"European Union","2002","4230009.05442125"
"European Union","2001","4251915.65868242"
"European Union","2000","4180837.62390073"
"European Union","1999","4158854.446689"
"European Union","1998","4224398.23181015"
"European Union","1997","4231575.34707581"
"European Union","1996","4319593.66241739"
"European Union","1995","4216399.39123972"
"European Union","1994","4171078.72308345"
"European Union","1993","4189142.65880955"
"European Union","1992","4271612.81357082"
"European Union","1991","4416637.68380902"
"European Union","1990","4469106.59960259"
"Finland","2017","44704.8955339774"
"Finland","2016","47241.2116695922"
"Finland","2015","44123.9134180297"
"Finland","2014","47656.9051029557"
"Finland","2013","51756.9424552333"
"Finland","2012","51222.1462286427"
"Finland","2011","56578.6780383154"
"Finland","2010","64097.2235374156"
"Finland","2009","55923.1435787242"
"Finland","2008","58612.4748222591"
"Finland","2007","66760.3825181172"
"Finland","2006","68384.4266862571"
"Finland","2005","57042.8977943193"
"Finland","2004","68960.7579187691"
"Finland","2003","72657.82077178"
"Finland","2002","65059.7939731201"
"Finland","2001","62536.2019364187"
"Finland","2000","57038.2463533751"
"Finland","1999","58894.771695478"
"Finland","1998","59373.2607836253"
"Finland","1997","62722.9891732993"
"Finland","1996","64062.4088562895"
"Finland","1995","58145.4491484726"
"Finland","1994","61716.2105006394"
"Finland","1993","56352.5533430318"
"Finland","1992","54285.5284789443"
"Finland","1991","55230.4065371692"
"Finland","1990","56971.877173145"
"France","2017","352284.775969773"
"France","2016","349247.786495549"
"France","2015","346935.626405946"
"France","2014","341304.281747858"
"France","2013","371868.978704114"
"France","2012","370671.684397497"
"France","2011","370060.783589484"
"France","2010","394447.073499382"
"France","2009","386290.821753534"
"France","2008","403279.965705555"
"France","2007","409653.177710724"
"France","2006","420039.636454864"
"France","2005","430988.793046924"
"France","2004","427388.782422107"
"France","2003","426334.448251768"
"France","2002","419613.000924179"
"France","2001","424112.77402787"
"France","2000","419300.894414686"
"France","1999","424775.95554317"
"France","1998","428542.776828151"
"France","1997","408965.514976182"
"France","1996","416025.415068893"
"France","1995","400545.83771186"
"France","1994","393285.935633625"
"France","1993","398481.38474866"
"France","1992","418208.215180967"
"France","1991","428778.920625577"
"France","1990","403207.099971171"
"Germany","2017","797966.400139205"
"Germany","2016","801654.829224383"
"Germany","2015","795939.549036333"
"Germany","2014","792793.185365448"
"Germany","2013","831570.354178742"
"Germany","2012","814137.978355067"
"Germany","2011","809748.546283835"
"Germany","2010","832387.679934264"
"Germany","2009","788923.513943349"
"Germany","2008","853771.416975521"
"Germany","2007","851418.498377566"
"Germany","2006","878076.462726116"
"Germany","2005","866640.497302709"
"Germany","2004","887457.948441164"
"Germany","2003","901409.323669064"
"Germany","2002","900387.296196525"
"Germany","2001","916912.521884217"
"Germany","2000","900376.259704379"
"Germany","1999","896312.59229896"
"Germany","1998","923823.697620033"
"Germany","1997","931750.33718277"
"Germany","1996","959606.347231591"
"Germany","1995","939542.833583815"
"Germany","1994","939908.352849067"
"Germany","1993","956517.468728783"
"Germany","1992","966176.765734265"
"Germany","1991","1014440.03737972"
"Germany","1990","1052520.13325202"
"Greece","2017","74844.844665229"
"Greece","2016","71367.4290202538"
"Greece","2015","74959.0450100165"
"Greece","2014","78649.8892817426"
"Greece","2013","81722.5796614762"
"Greece","2012","91417.8011341176"
"Greece","2011","94531.7032720435"
"Greece","2010","97342.9757973485"
"Greece","2009","104340.534008561"
"Greece","2008","111112.528238265"
"Greece","2007","114582.632848058"
"Greece","2006","112464.90984957"
"Greece","2005","113925.112051587"
"Greece","2004","109530.021026674"
"Greece","2003","109083.182046812"
"Greece","2002","105011.397708497"
"Greece","2001","105368.972292929"
"Greece","2000","102982.297759576"
"Greece","1999","97941.6503645224"
"Greece","1998","98624.7712451946"
"Greece","1997","93804.2042552404"
"Greece","1996","89098.5514867251"
"Greece","1995","86945.6414403053"
"Greece","1994","86391.9924532536"
"Greece","1993","84229.4537939372"
"Greece","1992","84915.798120717"
"Greece","1991","83350.9362927273"
"Greece","1990","83375.3637693834"
"Hungary","2017","49645.9844536041"
"Hungary","2016","47430.3029859671"
"Hungary","2015","46677.0488731936"
"Hungary","2014","43925.1887411976"
"Hungary","2013","43779.6982817165"
"Hungary","2012","46829.6650370865"
"Hungary","2011","50375.5448392923"
"Hungary","2010","52138.0929628991"
"Hungary","2009","51800.9320485832"
"Hungary","2008","57454.981358408"
"Hungary","2007","58552.5275231148"
"Hungary","2006","59850.271958648"
"Hungary","2005","60509.9816903258"
"Hungary","2004","60424.3829963608"
"Hungary","2003","61951.81289763"
"Hungary","2002","59179.0639690223"
"Hungary","2001","60176.0538606857"
"Hungary","2000","58559.9157001494"
"Hungary","1999","61838.7369135167"
"Hungary","1998","61357.2528638318"
"Hungary","1997","61775.0019502217"
"Hungary","1996","63187.8777289817"
"Hungary","1995","61626.7951157716"
"Hungary","1994","61897.350730267"
"Hungary","1993","63552.7875843571"
"Hungary","1992","62420.9271757205"
"Hungary","1991","69782.141966239"
"Hungary","1990","73444.7417103689"
"Iceland","2017","3614.496291578"
"Iceland","2016","3489.974117874"
"Iceland","2015","3533.37509427"
"Iceland","2014","3461.716218369"
"Iceland","2013","3481.78540712667"
"Iceland","2012","3488.67885921433"
"Iceland","2011","3486.409397286"
"Iceland","2010","3620.94209116047"
"Iceland","2009","3731.09265656713"
"Iceland","2008","3794.954504676"
"Iceland","2007","3493.95752847567"
"Iceland","2006","3147.040983955"
"Iceland","2005","2968.92702326567"
"Iceland","2004","3101.23841702772"
"Iceland","2003","2979.51800295967"
"Iceland","2002","2987.74118893596"
"Iceland","2001","2862.67246790453"
"Iceland","2000","2933.98674869325"
"Iceland","1999","2841.26665232079"
"Iceland","1998","2635.44862332759"
"Iceland","1997","2615.63337804399"
"Iceland","1996","2520.1375497664"
"Iceland","1995","2465.11249778619"
"Iceland","1994","2361.90913581051"
"Iceland","1993","2421.02396444752"
"Iceland","1992","2263.02622021534"
"Iceland","1991","2117.70412760462"
"Iceland","1990","2237.42573754504"
"Ireland","2017","38727.5880708139"
"Ireland","2016","39894.7378334167"
"Ireland","2015","38429.3235705293"
"Ireland","2014","36670.8337604438"
"Ireland","2013","37165.9431332301"
"Ireland","2012","38178.9150669683"
"Ireland","2011","38000.4734722639"
"Ireland","2010","41677.6270376129"
"Ireland","2009","42109.4893833123"
"Ireland","2008","47315.9860260435"
"Ireland","2007","47635.9423275777"
"Ireland","2006","47564.5821858097"
"Ireland","2005","48120.0279088031"
"Ireland","2004","46127.9822418692"
"Ireland","2003","45636.6693806619"
"Ireland","2002","46033.059038336"
"Ireland","2001","47562.0332178255"
"Ireland","2000","45199.9484327453"
"Ireland","1999","42386.7638684155"
"Ireland","1998","40659.2307670451"
"Ireland","1997","38763.1479959454"
"Ireland","1996","37421.4054658109"
"Ireland","1995","35804.7760111589"
"Ireland","1994","34784.1075318577"
"Ireland","1993","33661.6599648684"
"Ireland","1992","33430.8331355785"
"Ireland","1991","33620.2993136296"
"Ireland","1990","32891.1539371073"
"Italy","2017","348991.358552772"
"Italy","2016","353487.267138059"
"Italy","2015","355784.636892369"
"Italy","2014","348547.488297682"
"Italy","2013","364089.125076284"
"Italy","2012","392629.772425155"
"Italy","2011","413944.23499833"
"Italy","2010","426350.968403016"
"Italy","2009","416675.203839613"
"Italy","2008","467471.987102076"
"Italy","2007","479078.480458745"
"Italy","2006","489002.150933994"
"Italy","2005","494458.03575137"
"Italy","2004","494590.640404681"
"Italy","2003","490750.399773254"
"Italy","2002","477504.7558973"
"Italy","2001","475965.742712054"
"Italy","2000","470293.757163592"
"Italy","1999","464290.728497955"
"Italy","1998","459907.709406359"
"Italy","1997","448835.47258759"
"Italy","1996","444186.171329609"
"Italy","1995","451433.244344617"
"Italy","1994","424810.615801623"
"Italy","1993","430545.312880527"
"Italy","1992","437251.194495914"
"Italy","1991","439344.608563985"
"Italy","1990","439639.705569204"
"Japan","2017","1188122.47348695"
"Japan","2016","1206165.67849737"
"Japan","2015","1224538.51021093"
"Japan","2014","1264880.41689526"
"Japan","2013","1315077.07345913"
"Japan","2012","1305885.64248148"
"Japan","2011","1264518.17551175"
"Japan","2010","1214423.81538429"
"Japan","2009","1162961.28409428"
"Japan","2008","1232231.9179817"
"Japan","2007","1302894.34442555"
"Japan","2006","1267157.77497802"
"Japan","2005","1290309.64951344"
"Japan","2004","1283043.57251199"
"Japan","2003","1287781.81692833"
"Japan","2002","1279555.49137528"
"Japan","2001","1250344.41943162"
"Japan","2000","1264977.88744277"
"Japan","1999","1242191.83957012"
"Japan","1998","1205590.47219726"
"Japan","1997","1245319.79057968"
"Japan","1996","1252070.91956569"
"Japan","1995","1239998.15663324"
"Japan","1994","1227635.67791171"
"Japan","1993","1172720.93819763"
"Japan","1992","1179751.45176162"
"Japan","1991","1170047.50297888"
"Japan","1990","1158514.90781514"
"Latvia","2017","7235.23722004248"
"Latvia","2016","7232.32569425477"
"Latvia","2015","7278.84848650839"
"Latvia","2014","7188.26611511581"
"Latvia","2013","7385.14992276131"
"Latvia","2012","7519.80555816996"
"Latvia","2011","7809.54338030483"
"Latvia","2010","8553.96586046245"
"Latvia","2009","7457.34960156968"
"Latvia","2008","8197.12395481187"
"Latvia","2007","8635.76799168504"
"Latvia","2006","8313.84159337692"
"Latvia","2005","7812.76451734279"
"Latvia","2004","7738.03056815436"
"Latvia","2003","7727.9586384969"
"Latvia","2002","7508.6712497577"
"Latvia","2001","7475.00043504044"
"Latvia","2000","7065.17057822745"
"Latvia","1999","7696.47365389181"
"Latvia","1998","8281.1244915518"
"Latvia","1997","8646.40616414128"
"Latvia","1996","9170.67915555666"
"Latvia","1995","9090.48674365191"
"Latvia","1994","10297.0096105158"
"Latvia","1993","11818.9166079726"
"Latvia","1992","14080.3781860356"
"Latvia","1991","17783.6101629215"
"Latvia","1990","19504.9105431929"
"Liechtenstein","2017","155.138905715677"
"Liechtenstein","2016","148.887348272955"
"Liechtenstein","2015","158.931018730638"
"Liechtenstein","2014","161.107694392369"
"Liechtenstein","2013","192.536121373152"
"Liechtenstein","2012","185.31409331695"
"Liechtenstein","2011","176.776174542579"
"Liechtenstein","2010","190.808308179428"
"Liechtenstein","2009","205.354375806776"
"Liechtenstein","2008","219.507244021122"
"Liechtenstein","2007","200.767422348734"
"Liechtenstein","2006","231.098671603226"
"Liechtenstein","2005","228.96964276856"
"Liechtenstein","2004","229.380487768075"
"Liechtenstein","2003","229.346078636479"
"Liechtenstein","2002","220.012063927523"
"Liechtenstein","2001","214.664580488927"
"Liechtenstein","2000","216.854032789675"
"Liechtenstein","1999","226.560381588969"
"Liechtenstein","1998","229.232619043615"
"Liechtenstein","1997","218.36484414592"
"Liechtenstein","1996","205.953829692006"
"Liechtenstein","1995","204.19997612085"
"Liechtenstein","1994","201.109449948782"
"Liechtenstein","1993","215.03232796014"
"Liechtenstein","1992","206.948071672218"
"Liechtenstein","1991","206.326470539648"
"Liechtenstein","1990","198.967925612674"
"Lithuania","2017","13627.9186880435"
"Lithuania","2016","13368.1662016435"
"Lithuania","2015","13334.8881631826"
"Lithuania","2014","13120.1664126171"
"Lithuania","2013","13366.9052926913"
"Lithuania","2012","14362.7628441885"
"Lithuania","2011","14303.3970405672"
"Lithuania","2010","13964.4458236889"
"Lithuania","2009","13052.4006376641"
"Lithuania","2008","15220.9480989844"
"Lithuania","2007","15844.13969913"
"Lithuania","2006","14500.4046143167"
"Lithuania","2005","14192.227895015"
"Lithuania","2004","13268.2177281794"
"Lithuania","2003","12665.2771663375"
"Lithuania","2002","12691.4307656108"
"Lithuania","2001","12596.3554274379"
"Lithuania","2000","11879.5946491923"
"Lithuania","1999","13479.288576326"
"Lithuania","1998","15992.6459697816"
"Lithuania","1997","15167.069489438"
"Lithuania","1996","15735.3429653794"
"Lithuania","1995","15053.544268007"
"Lithuania","1994","15786.010516008"
"Lithuania","1993","16375.8746729027"
"Lithuania","1992","21216.8805131163"
"Lithuania","1991","37909.5707770356"
"Lithuania","1990","35810.3943292107"
"Luxembourg","2017","9243.46111298702"
"Luxembourg","2016","9075.991430829"
"Luxembourg","2015","9330.91899821153"
"Luxembourg","2014","9825.22507693994"
"Luxembourg","2013","10296.9911811328"
"Luxembourg","2012","10847.4925076885"
"Luxembourg","2011","11113.1096380422"
"Luxembourg","2010","11217.353690046"
"Luxembourg","2009","10652.2788138279"
"Luxembourg","2008","11199.2990456552"
"Luxembourg","2007","11332.5336874629"
"Luxembourg","2006","11937.9596247562"
"Luxembourg","2005","12109.2712815183"
"Luxembourg","2004","11848.6883318517"
"Luxembourg","2003","10469.5791716574"
"Luxembourg","2002","9998.70393798491"
"Luxembourg","2001","9222.07265170233"
"Luxembourg","2000","8728.60161175498"
"Luxembourg","1999","8140.46844418707"
"Luxembourg","1998","7686.63099209187"
"Luxembourg","1997","8565.56767693028"
"Luxembourg","1996","9208.66003595572"
"Luxembourg","1995","9159.85061992197"
"Luxembourg","1994","11552.1530762224"
"Luxembourg","1993","12361.3278598014"
"Luxembourg","1992","12217.9535082818"
"Luxembourg","1991","12466.0716171872"
"Luxembourg","1990","11847.7347331858"
"Malta","2017","1608.6658509346"
"Malta","2016","1413.35665801561"
"Malta","2015","1717.60391320238"
"Malta","2014","2426.13341705389"
"Malta","2013","2438.177765204"
"Malta","2012","2771.32847301521"
"Malta","2011","2611.53584378338"
"Malta","2010","2532.34706985747"
"Malta","2009","2530.72869036182"
"Malta","2008","2758.78692675729"
"Malta","2007","2682.94610997287"
"Malta","2006","2604.20821618857"
"Malta","2005","2596.37639422324"
"Malta","2004","2539.90353382797"
"Malta","2003","2627.22953601532"
"Malta","2002","2420.94153652157"
"Malta","2001","2426.4085336835"
"Malta","2000","2525.7210990927"
"Malta","1999","2531.41072849"
"Malta","1998","2485.13663221914"
"Malta","1997","2481.55934851035"
"Malta","1996","2435.85186374187"
"Malta","1995","2476.80941177452"
"Malta","1994","2484.07709969369"
"Malta","1993","2318.0939182934"
"Malta","1992","2305.37461766689"
"Malta","1991","2112.20288989513"
"Malta","1990","1943.28638447167"
"Monaco","2017","73.2658077578415"
"Monaco","2016","74.5731765794758"
"Monaco","2015","75.8305261548455"
"Monaco","2014","72.9881464297539"
"Monaco","2013","77.8089593849851"
"Monaco","2012","76.9619324259852"
"Monaco","2011","73.8226803880656"
"Monaco","2010","76.2604513120253"
"Monaco","2009","77.7277089202633"
"Monaco","2008","81.2553566655694"
"Monaco","2007","83.0477462815609"
"Monaco","2006","82.8554751266872"
"Monaco","2005","89.2189960206078"
"Monaco","2004","90.75965792822"
"Monaco","2003","95.9153952563055"
"Monaco","2002","98.6357006388285"
"Monaco","2001","98.9575766972648"
"Monaco","2000","98.9441748689778"
"Monaco","1999","101.382853605691"
"Monaco","1998","100.63191533014"
"Monaco","1997","101.7993849541"
"Monaco","1996","103.324018693935"
"Monaco","1995","99.8325935537735"
"Monaco","1994","103.088694039389"
"Monaco","1993","102.326155110957"
"Monaco","1992","103.265715575846"
"Monaco","1991","97.662359881182"
"Monaco","1990","96.9920025931901"
"Netherlands","2017","164478.447344995"
"Netherlands","2016","166387.002622584"
"Netherlands","2015","166450.827834438"
"Netherlands","2014","158827.085878315"
"Netherlands","2013","165764.40429041"
"Netherlands","2012","165878.247856461"
"Netherlands","2011","169110.562543594"
"Netherlands","2010","182186.116218679"
"Netherlands","2009","170185.531618262"
"Netherlands","2008","175523.804650964"
"Netherlands","2007","172598.561556532"
"Netherlands","2006","172733.200840831"
"Netherlands","2005","177530.470839402"
"Netherlands","2004","181448.86559202"
"Netherlands","2003","179827.640571281"
"Netherlands","2002","176374.023739592"
"Netherlands","2001","177082.351440047"
"Netherlands","2000","171942.599711525"
"Netherlands","1999","170992.524773641"
"Netherlands","1998","176403.16685318"
"Netherlands","1997","175288.189260768"
"Netherlands","1996","182450.636803084"
"Netherlands","1995","173029.999603139"
"Netherlands","1994","171456.140123992"
"Netherlands","1993","170869.607503806"
"Netherlands","1992","170680.575060134"
"Netherlands","1991","170842.387244448"
"Netherlands","1990","162428.186719143"
"New Zealand","2017","36023.7262544115"
"New Zealand","2016","34259.9820203265"
"New Zealand","2015","35838.8900049094"
"New Zealand","2014","35622.2220655167"
"New Zealand","2013","35310.3729779436"
"New Zealand","2012","35985.8168286266"
"New Zealand","2011","34313.73436839"
"New Zealand","2010","34996.7939112484"
"New Zealand","2009","34772.2916194695"
"New Zealand","2008","37593.153131537"
"New Zealand","2007","36576.8389499265"
"New Zealand","2006","37485.7996782548"
"New Zealand","2005","37593.1297404642"
